Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Ras signaling WP4223,0.7575149575662679,1.769998820976638,0.0,0.01536486072403076,0.013,10/16,17.95%,SOS1;MAPK1;MAPK3;GAB1;AFDN;GAB2;RIN1;GRB2;PTPN11;RASA1
prerank,ErbB signaling pathway WP673,0.754980355355606,1.7689383379957455,0.0,0.00768243036201538,0.013,5/15,2.56%,SOS1;MAPK1;MAPK3;GAB1;CBLB
prerank,IL-2 signaling pathway WP49,0.8296588566268991,1.7652487832562296,0.0,0.006697503392526229,0.015,6/9,14.96%,SOS1;MAPK1;MAPK3;GAB2;GRB2;PTPN11
prerank,EGFR Tyrosine Kinase Inhibitor Resistance WP4806,0.7630382334754126,1.758675904156885,0.0,0.0053186056352414164,0.016,5/14,2.14%,SOS1;AXL;MAPK1;MAPK3;GAB1
prerank,T-cell receptor (TCR) signaling pathway WP69,0.7745351647191018,1.752474543791939,0.0,0.004727649453547926,0.018,7/13,14.96%,SOS1;MAPK1;MAPK3;CBLB;GAB2;GRB2;PTPN11
prerank,Regulation of Actin Cytoskeleton WP51,0.7224113969008117,1.7453540241558603,0.0,0.004530664059650096,0.021,7/19,14.10%,SOS1;MAPK1;MAPK3;ACTN1;ABI2;BCAR1;ACTB
prerank,EGF/EGFR signaling pathway WP437,0.6602919808277395,1.723804471939388,0.0010718113612004287,0.008948765037072861,0.038,14/29,18.38%,SOS1;MAPK1;GAB1;CBLB;TNK2;INPPL1;GAB2;RIN1;GRB2;BCAR1;PTPN11;ERBB2;RASA1;CBLC
prerank,Angiopoietin Like Protein 8 Regulatory Pathway WP3915,0.7737903333485269,1.7120562850642127,0.0024183796856106408,0.010046255088789344,0.048,4/12,2.56%,SOS1;MAPK1;MAPK3;CBLB
prerank,Prolactin Signaling Pathway WP2037,0.709755361474214,1.710100670991523,0.0023014959723820483,0.00906132811930019,0.049,8/16,15.38%,SOS1;MAPK1;MAPK3;SIRPA;GAB2;GRB2;PTPN11;ERBB2
prerank,Focal Adhesion WP306,0.6598999793789759,1.701717447675946,0.0010845986984815619,0.009218916434418457,0.054,9/26,15.38%,SOS1;MAPK1;MAPK3;TNK2;ACTN1;GRB2;BCAR1;ACTB;ERBB2
prerank,Leptin signaling pathway WP2034,0.7614382046684236,1.685529186513448,0.0024691358024691358,0.01246380310480817,0.07,6/11,15.38%,SOS1;MAPK1;MAPK3;GRB2;PTPN11;ERBB2
prerank,Insulin Signaling WP481,0.7081441171407755,1.6818547656260414,0.005861664712778429,0.012410079815563305,0.073,10/17,21.79%,SOS1;MAPK1;MAPK3;GAB1;CBLB;INPPL1;GRB2;PTPN11;CBLC;PRKCD
prerank,MET in type 1 papillary renal cell carcinoma WP4205,0.7396289478924993,1.6752545064123288,0.001183431952662722,0.012728286990321339,0.081,6/13,14.96%,SOS1;MAPK1;MAPK3;GAB1;GRB2;PTPN11
prerank,Nuclear Receptors Meta-Pathway WP2882,-0.6159463228336405,-1.6703045151829177,0.0639269406392694,0.19819136838685222,0.2688821752265861,3/8,8.97%,CDK1;IRS2;SRC
prerank,BDNF-TrkB Signaling WP3676,0.87187437337911,1.6656715101972381,0.0,0.01401410373730278,0.091,5/6,12.82%,SOS1;MAPK1;GAB1;GAB2;GRB2
prerank,IL-4 signaling pathway WP395,0.7901396703803809,1.6519534970027308,0.0012594458438287153,0.015995213984503816,0.104,6/9,14.96%,SOS1;MAPK1;MAPK3;GAB2;GRB2;PTPN11
prerank,PDGF Pathway WP2526,0.8037186181304946,1.6435906989776714,0.006369426751592357,0.01772868545080472,0.116,7/8,17.95%,SOS1;MAPK1;MAPK3;GRB2;PTPN11;WASL;RASA1
prerank,IL-6 signaling pathway WP364,0.7841579033774806,1.6434757673628841,0.002531645569620253,0.01682487011409703,0.117,6/9,14.96%,SOS1;MAPK1;MAPK3;GAB1;GRB2;PTPN11
