Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Ribosome,0.5333449808388002,2.637740303365548,0.0,0.0,0.0,79/158,31.23%,RPS20;RPL7;RPL19;RPS8;RPS5;RPL8;RPS3;RPL4;RPS3A;MRPS7;RPL17;RPS23;MRPS11;RPL41;RPS21;RPS18;MRPL11;RPL30;MRPS5;RPL3;RPL6;RPS4X;MRPL24;RPL18;RPL18A;RPL10;RPS19;RPS28;RPL32;FAU;RPS13;RPS27A;RPL37;RPL5;RPLP0;MRPS18A;RPLP1;MRPL4;RPL28;RPS2;RPL24;RPS17;RPS24;RPS6;RPL13;RPS11;RPL12;RPL37A;RPL10A;RPL11;MRPL34;RPL13A;RPL23;RPL35;RPL34;RPS16;MRPL10;RPL36;RPL29;RPL26;RPL31;RPL22;RPL22L1;RPLP2;RPL23A;MRPL28;RPL38;MRPS21;RPL15;RPL27A;MRPS2;RPS25;RPL35A;MRPL23;RPL7A;MRPS15;RPS12;MRPL13;UBA52
prerank,Coronavirus disease,0.5242302593010039,2.603490787601393,0.0,0.0,0.0,84/232,28.16%,RPS20;CFD;RPL7;RPL19;RPS8;MAPK1;RPS5;RPL8;RPS3;PLCG1;RPL4;TYK2;RPS3A;MAPK3;RPL17;RPS23;RPL41;RPS21;RPS18;RPL30;EIF2AK2;STAT1;RPL3;RPL6;RPS4X;RPL18;RPL18A;PRKCA;RPL10;RPS19;RPS28;RPL32;FAU;IRF3;RPS13;RPS27A;EGFR;RPL37;RPL5;RPLP0;RPLP1;RPL28;RPS2;IL6ST;RPL24;RPS17;TAB2;PIK3CB;PRKCG;TNFRSF1A;RPS24;RPS6;RPL13;PIK3CA;RPS11;RPL12;RPL37A;IFNAR1;C3;MAP3K7;RPL10A;RPL11;C1S;MAPK8;RPL13A;RPL23;RPL35;RPL34;RPS16;RPL36;RPL29;RPL26;RPL31;PIK3R3;RPL22;RPL22L1;RPLP2;RPL23A;MAPK11;IKBKG;RPL38;RPL15;RPL27A;RPS25
prerank,Focal adhesion,0.4691649699208537,2.272370235481957,0.0,0.0,0.0,66/201,25.16%,ITGA3;VCL;LAMA5;PAK2;AKT3;FLNA;LAMB1;SHC3;VEGFA;PPP1R12C;PPP1CA;ACTG1;ROCK1;ACTN4;FLNB;MAPK1;MET;MYL12B;DIAPH1;SPP1;PPP1R12A;MAPK3;BIRC2;FLNC;CDC42;PAK1;THBS1;COL4A5;GSK3B;PRKCA;AKT1;BIRC3;RAP1B;RAC1;EGFR;PIK3CB;PRKCG;CTNNB1;COL6A1;RAP1A;PIK3CA;ACTB;LAMC2;LAMB2;COL6A2;ARHGAP35;GRB2;PXN;VEGFC;MAPK8;IGF1R;CAV1;MYL12A;BAD;CRK;SHC1;MYL5;SOS1;AKT2;CAPN2;PIK3R3;LAMA4;FN1;ITGB4;CCND1;ROCK2
prerank,Salivary secretion,0.6682424734275546,2.2644879350996705,0.0,0.0,0.0,20/93,22.01%,CALML5;GNAS;PRKACB;SLC9A1;ITPR3;SLC4A2;ATP2B1;ATP2B4;PRKCA;CALM2;ADCY6;PRKCG;CST3;PRKACA;CALM1;CALM3;ADCY7;VAMP2;KCNN4;ATP1A1
prerank,Gastric acid secretion,0.6958207606641706,2.256398187637297,0.0,0.0,0.0,19/76,19.17%,CALML5;ACTG1;GNAS;PRKACB;EZR;SLC9A1;ITPR3;SLC4A2;PRKCA;GNAI2;CA2;CALM2;ADCY6;PRKCG;PRKACA;ACTB;CALM1;CALM3;ADCY7
prerank,Thyroid hormone signaling pathway,0.5240975711991889,2.2445229457000146,0.0,0.0,0.0,40/121,23.53%,RXRA;AKT3;SLC2A1;TP53;ACTG1;NOTCH2;MTOR;HDAC2;MAPK1;PFKP;PLCG1;PRKACB;SLC9A1;MED13;MAPK3;MED4;STAT1;GSK3B;NCOR1;PRKCA;AKT1;HDAC1;KRAS;MED17;PIK3CB;PRKCG;CTNNB1;MED1;MYC;PIK3CA;PRKACA;ACTB;NRAS;MED14;EP300;BAD;ATP1A1;AKT2;RHEB;PIK3R3
prerank,Vibrio cholerae infection,0.6013098365191833,2.201956545312302,0.0,0.0,0.0,18/50,17.70%,KDELR1;KDELR2;ACTG1;ATP6V0C;PLCG1;GNAS;PRKACB;ARF1;ATP6V1F;PRKCA;PDIA4;ATP6V0A1;ATP6AP1;PRKACA;ACTB;ERO1A;TJP2;TCIRG1
prerank,DNA replication,-0.5759709472336787,-2.1972969862491554,0.0,0.0,0.0,21/36,28.24%,MCM2;MCM6;PCNA;FEN1;DNA2;POLE;MCM3;PRIM2;POLD1;RFC5;PRIM1;POLE2;MCM5;POLD3;RFC2;RNASEH2A;POLA1;RFC3;RFC4;MCM7;POLE3
prerank,Pancreatic secretion,0.6073575353582235,2.1806964708479524,0.0,0.0,0.0,17/102,22.01%,RAB11A;GNAS;SLC9A1;ITPR3;SLC4A2;ATP2B1;ATP2B4;PRKCA;RAP1B;RAC1;CA2;ADCY6;PRKCG;RAP1A;RAB3D;ADCY7;ATP1A1
prerank,Insulin signaling pathway,0.4951887821500225,2.17925147574216,0.0,0.0,0.0,49/137,23.53%,PRKCI;AKT3;PYGL;SHC3;CALML5;PPP1CA;MTOR;MAPK1;CBL;PRKAR1B;PRKAA1;PTPRF;PRKACB;MAPK3;RPS6KB1;PHKB;GSK3B;INPPL1;MKNK2;PRKAR1A;AKT1;RPTOR;PRKAB1;RHOQ;HK1;PRKCZ;KRAS;EIF4E2;CALM2;MKNK1;PIK3CB;RPS6;PRKAR2A;PIK3CA;PRKACA;NRAS;CALM1;GYS1;CALM3;FASN;GRB2;MAPK8;BAD;CRK;SHC1;SOS1;AKT2;RHEB;PIK3R3
