Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Tight junction,0.4928973813652527,1.9550386730646505,0.0,0.03368974374290663,0.02,32/169,24.08%,MYL12B;SLC9A3R1;MYH14;YBX3;MYL12A;ACTG1;ERBB2;PRKAA1;ROCK1;CLDN7;ACTN1;TUBA4A;ARPC3;RDX;PPP2R2A;DLG1;CRB3;TJP1;MYL6B;AFDN;ARPC2;F11R;ARPC1B;PRKCI;MAPK8;TJP2;PRKACA;ARHGAP17;ITGB1;ARPC5;ACTN4;CDK4
prerank,Adherens junction,0.5153550264932701,1.870062370366436,0.0,0.03930470103339108,0.05,20/71,23.87%,CSNK2A1;ACTG1;ERBB2;ACTN1;CTNNB1;BAIAP2;MAPK3;TJP1;TGFBR2;AFDN;YES1;CDH1;CTNND1;FYN;IGF1R;LMO7;WASF1;ACP1;ACTN4;VCL
prerank,Focal adhesion,0.4463505958248862,1.748296115921497,0.0,0.16470541385421023,0.28,38/201,23.87%,LAMA3;MYL12B;CAV1;SHC1;MYL12A;AKT2;ACTG1;ERBB2;ARHGAP35;COL6A1;PPP1CB;FN1;DIAPH1;ROCK1;ACTN1;CTNNB1;LAMA5;PPP1R12A;FLNA;MAPK3;ARHGAP5;PDGFB;SOS1;ITGB4;MAPK8;LAMC1;CRK;FYN;PIK3CB;IGF1R;THBS1;RAP1B;AKT1;GRB2;PTK2;ITGB1;ACTN4;VCL
prerank,Shigellosis,0.4284355870768385,1.7413581531635316,0.0,0.13195149632638434,0.3,48/246,28.49%,MYL12B;GABARAP;C3;IKBKG;UBE2D3;MYL12A;AKT2;ACTG1;SKP1;UBB;CAST;DIAPH1;ROCK1;ACTN1;TAB2;CAPNS1;ARPC3;MAPK3;PLCD3;UBE2V1;PPID;ARPC2;ARPC1B;BECN1;PIK3C3;TBK1;UBE2D2;MAPK8;IRF3;CRK;FNBP1;PIK3CB;MAPK14;BCL10;AKT1;UBE2D1;WASF1;UBE2V2;PTK2;ITGB1;ARPC5;ACTN4;VCL;CALCOCO2;ACTR2;RIPK2;SQSTM1;FBXW11
prerank,Bacterial invasion of epithelial cells,0.457922462518393,1.7297786772111603,0.0,0.11229914580968879,0.3,19/77,23.87%,CAV1;SHC1;ACTG1;DNM2;FN1;CTNNB1;ARPC3;ARPC2;ARPC1B;CDH1;CRK;PIK3CB;CD2AP;WASF1;PTK2;CLTC;ITGB1;ARPC5;VCL
prerank,Viral myocarditis,0.5666768105499489,1.6874963598738417,0.012987012987012988,0.140373932262111,0.37,13/60,39.19%,CAV1;EIF4G2;EIF4G1;CD55;ACTG1;FYN;BID;EIF4G3;ACTB;RAC1;DAG1;CCND1;CASP3
prerank,Endocytosis,0.3959424084035148,1.6871282989069982,0.0,0.12192478687909068,0.38,53/252,23.47%,CAV1;AP2M1;RAB11A;USP8;SNF8;DNM2;RAB5A;PDCD6IP;AGAP1;STAMBP;CHMP2B;AP2B1;ARPC3;RAB7A;CAPZA2;ARFGAP3;EHD1;ASAP1;TGFBR2;CAPZA1;RAB10;ARPC2;SH3GLB2;ARPC1B;SNX3;VPS26A;CHMP3;IST1;WWP1;TSG101;PRKCI;VPS36;CHMP4C;WASHC3;VPS35;ARAP1;CHMP5;ARF3;WASHC2C;IGF1R;IQSEC1;SPART;SNX2;VPS37A;VTA1;SNX4;SNX5;CHMP2A;SMAP1;CLTC;AGAP3;AP2S1;ARPC5
prerank,Hepatocellular carcinoma,0.4376933130448924,1.6819311484058788,0.0,0.10949166716444657,0.39,23/168,19.36%,SHC1;AKT2;ACTG1;ACTL6A;SMARCD2;ARID1A;BRD7;CDKN2A;CTNNB1;SMARCC1;MGST3;DVL1;MAPK3;SMARCE1;MGST1;TGFBR2;SOS1;CSNK1A1;DVL3;PIK3CB;IGF1R;AKT1;GRB2
prerank,Regulation of actin cytoskeleton,0.4047627422301278,1.6303546719173976,0.011627906976744186,0.15597103584678998,0.57,34/218,25.08%,MYL12B;MYH14;MYL12A;RRAS2;ACTG1;ARHGAP35;PPP1CB;FN1;DIAPH1;ROCK1;ACTN1;BAIAP2;NCKAP1;ARPC3;RDX;PPP1R12A;MAPK3;PDGFB;SOS1;ARPC2;ITGB4;ARPC1B;CFL1;CRK;PIK3CB;ENAH;WASF1;PTK2;ITGB1;ARPC5;ACTN4;GNA12;VCL;PAK1
prerank,Ubiquitin mediated proteolysis,0.4151886200494568,1.608695558307056,0.010869565217391304,0.18304760766979272,0.65,39/140,34.12%,UBE2D3;UBE2A;UBE2H;SKP1;UBB;CUL3;UBE4A;UBE2F;PIAS1;TRIP12;CUL5;UBE2J2;UBE2G1;WWP1;UBE2D2;CUL4B;UBE2E3;HUWE1;ELOB;UBE2D1;MID1;FANCL;HERC4;HERC1;UBE2B;ANAPC2;PML;UBE2E1;FZR1;FBXW11;ITCH;CUL4A;ANAPC13;ANAPC7;CDC16;ANAPC5;XIAP;SYVN1;UBE3A
