Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,Cell cycle,0.5825952326852378,2.033586828560625,0.0,0.0,0.0,52/124,20.27%,BUB1;BUB1B;RAD21;CDK2;ORC1;ANAPC1;PLK1;PRKDC;MCM6;TTK;CDC6;CDC25A;PCNA;SMC1A;E2F1;YWHAE;CHEK1;CDK1;MCM2;MCM3;MCM5;CDC26;YWHAH;PTTG1;STAG1;MAD2L1;ORC3;CCND3;CCNB2;CDK6;PKMYT1;ORC6;ESPL1;CDC27;CDC25C;SMC3;BUB3;YWHAZ;CDC7;CDC45;MCM7;ANAPC2;MCM4;CCNB1;RB1;CDC23;ORC4;HDAC2;ORC2;E2F3;YWHAB;CDC20
gsea,Oocyte meiosis,0.533232692158638,1.9424642330425153,0.02127659574468085,0.006937745789122208,0.01,40/129,22.35%,BUB1;CDK2;ANAPC1;PLK1;SMC1A;YWHAE;CDK1;CDC26;FBXO5;PPP1CC;YWHAH;PPP3R1;PTTG1;MAD2L1;MAP2K1;CCNB2;SLK;PKMYT1;PPP2CA;ESPL1;PPP1CA;PPP2R1B;CDC27;CDC25C;SMC3;YWHAZ;ADCY3;PPP2R5A;ANAPC2;CCNB1;MAPK1;CDC23;PRKACB;YWHAB;CDC20;MAPK12;ANAPC10;RPS6KA3;AURKA;SKP1
gsea,Homologous recombination,0.60435711325026,1.888845278423716,0.0,0.03237614701590364,0.04,13/41,19.35%,BRCA1;TOPBP1;RAD54L;XRCC2;RPA3;RPA1;POLD3;RPA2;RBBP8;UIMC1;RAD51;POLD1;RAD50
gsea,Progesterone-mediated oocyte maturation,0.4778885315925538,1.8453358982755241,0.0,0.04162647473473325,0.08,29/100,23.39%,BUB1;CDK2;ANAPC1;PLK1;CDC25A;CDK1;KIF22;CDC26;HSP90AA1;MAD2L1;MAP2K1;CCNB2;PKMYT1;PIK3CB;CDC27;CDC25C;ADCY3;ANAPC2;CCNB1;HSP90AB1;MAPK1;CDC23;PRKACB;MAPK12;ANAPC10;RPS6KA3;AURKA;KRAS;MAPK8
gsea,Nucleotide excision repair,0.5275836984656175,1.835561450698461,0.0,0.036076278103435486,0.08,19/47,19.61%,PCNA;POLE;RFC3;POLE2;RFC5;RFC2;RPA3;ERCC5;RPA1;POLD3;RAD23B;RPA2;RFC1;DDB2;GTF2H1;RFC4;POLD1;CETN2;LIG1
gsea,RNA transport,0.4571844082751031,1.8243113372777569,0.0,0.03700131087531844,0.09,66/186,28.70%,NDC1;NUP188;NUP50;SEH1L;NUP62;SRRM1;NCBP1;NUP153;THOC3;NXT2;TACC3;EIF5B;GLE1;XPO1;THOC1;NUP205;UPF2;EIF2S2;XPOT;NUP210;NUP43;PRMT5;EIF4E;POM121C;NUP58;DDX20;DDX19A;GEMIN5;EIF3CL;NUP35;RAN;NUP133;TPR;RANBP2;RPP40;TARDBP;NUP107;NUP85;POP7;SNUPN;NUP37;EIF1AX;EIF2S1;NUP214;NUP93;NUP88;XPO5;THOC7;GEMIN4;EIF3E;EIF2S3;NUP155;DDX19B;CYFIP1;FUS;POP5;EIF4G3;TRNT1;EIF2B1;RPP30;PABPC1;EIF4G1;RPP25;SUMO1;KPNB1;ENST00000630137.2
gsea,Lysine degradation,0.48070043312322963,1.8194451285674225,0.0,0.031715409321701526,0.09,15/63,17.21%,PLOD2;SUV39H2;NSD2;NSD1;NSD3;ACAT2;DHTKD1;HADHA;EZH2;ASH1L;HADH;ALDH2;SUV39H1;ALDH9A1;COLGALT1
gsea,Mismatch repair,0.6879060825703239,1.7874959689223118,0.0,0.046829784076574905,0.14,14/23,19.61%,PCNA;EXO1;RFC3;RFC5;MSH2;RFC2;RPA3;RPA1;POLD3;RPA2;RFC1;RFC4;POLD1;LIG1
gsea,Base excision repair,0.5939510750957364,1.7505562684228166,0.020833333333333332,0.06321057274533567,0.19,15/33,20.52%,PCNA;NEIL3;POLE;HMGB1;POLE2;FEN1;PARP1;SMUG1;POLD3;PARP2;UNG;MBD4;POLD1;LIG1;PARP4
gsea,Fatty acid elongation,0.66262126793846,1.7436003922098944,0.0,0.06243971210209987,0.21,10/27,16.84%,HSD17B12;ELOVL6;HACD3;ELOVL5;ACOT7;TECR;HADHA;HADH;ELOVL7;THEM4
